GlobalID,InfraYear,Region,Province,Municipality,ImplementingOffice,ProjectID,ProjectDescription,ProjectComponentID,ProjectComponentDescription,Program,TypeofWork,infra_type,Longitude,Latitude,ContractID,ABC,ContractCost,CompletionDateOriginal,CompletionYear,Contractor,ObjectId,CreationDate,Creator,EditDate,Editor,FundingYear,LegislativeDistrict,DistrictEngineeringOffice,ABC_String,ContractCost_String,CompletionDateActual,StartDate,type,slug
82e4d063-360d-4c1c-890e-2a128aea3b58,2023,Region XIII,SURIGAO DEL SUR,CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00721656MN,"Construction of Flood Mitigation Structure along Poblacion Bislig River, Bislig City, Surigao del Sur",P00721656MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Poblacion Bislig River, Bislig City, Surigao del Sur",,Construction of Flood Mitigation Structure,Flood Control Structures,126.31164,8.21725,23NI0054,96500000,96499796.19,1724457600000,2024,CONCEPCION BASIC BUILDERS INC.,9559,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),Surigao del Sur 2nd District Engineering Office,96500000,96499796.19,2024-08-23,03/22/2023,flood_control,construction-of-flood-mitigation-structure-along-poblacion-bislig-river-bislig-city-surigao-del-sur-23ni0054
e80c9e5e-1b86-4d41-bc31-58cab39d62d4,2022,Region XIII,DINAGAT ISLANDS,SAN JOSE (CAPITAL) (DINAGAT ISLANDS),Dinagat Islands District Engineering Office,P00620195MN,"Construction of Flood Control Structure at Luna Br. Phase II, Sta. 0+000.00 - Sta. 0+317.05, San Jose, Dinagat Islands",P00620195MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure at Luna Br. Phase II, Sta. 0+000.00 - Sta. 0+317.05, San Jose, Dinagat Islands",,Construction of Flood Mitigation Structure,Flood Control Structures,125.604209,10.002652,22NE0028,35924840,35775817.5,1699056000000,2023,CARTESIAN BUILDERS CORPORATION (FORMERLY: CARTESIAN BUILDERS),9560,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,DINAGAT ISLANDS (LEGISLATIVE DISTRICT),Dinagat Islands District Engineering Office,35924840,35775817.5,2023-11-13,03/01/2022,flood_control,construction-of-flood-control-structure-at-luna-br-phase-ii-sta-000000---sta-031705-san-jose-dinagat-islands-22ne0028
f63b85ba-1cbd-4b6b-a373-fb40962ae6ea,2024,Region XII,COTABATO (NORTH COTABATO),MAGPET (COTABATO (NORTH COTABATO)),Cotabato 2nd District Engineering Office,P00820194MN,"Construction of Revetment along Bantac River Sta. 0+490 - Sta. 1+290 R/S, Barangay Bantac, Magpet, Cotabato",P00820194MN-CW1,"Construction of Dike - Construction of Revetment along Bantac River Sta. 0+490 - Sta. 1+290 R/S, Barangay Bantac, Magpet, Cotabato",,Construction of Dike,Flood Control Structures,125.128684,7.112157,24MC0038,49000000,49000000,1741305600000,2025,JARGON CONSTRUCTION & SUPPLY,9561,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,COTABATO (SECOND LEGISLATIVE DISTRICT),Cotabato 2nd District Engineering Office,49000000,49000000,2025-03-25,02/18/2024,flood_control,construction-of-revetment-along-bantac-river-sta-0490---sta-1290-rs-barangay-bantac-magpet-cotabato-24mc0038
bf13d046-0bec-4ca7-83ed-6e36b0f17880,2022,Region XIII,SURIGAO DEL NORTE,DAPA (SURIGAO DEL NORTE),Surigao del Norte 1st District Engineering Office,P00634151MN,"Construction of Embankment, Barangays 2 and 6 (Phase 2), Dapa, Surigao del Norte",P00634151MN-CW1,"Embankment - Construction of Embankment, Barangays 2 and 6 (Phase 2), Dapa, Surigao del Norte",,Embankment,Flood Control Structures,126.053483,9.754411,22NF0081,14850000,14767348.1,1665878400000,2022,MEGA MYKON BUILDERS,9562,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,SURIGAO DEL NORTE (FIRST LEGISLATIVE DISTRICT),Surigao del Norte 1st District Engineering Office,14850000,14767348.1,2022-07-20,05/27/2022,flood_control,construction-of-embankment-barangays-2-and-6-phase-2-dapa-surigao-del-norte-22nf0081
156ec7ca-2e0a-4d9d-9044-3a5cd70bc8b2,2024,Region XII,SARANGANI,MALAPATAN (SARANGANI),Sarangani District Engineering Office,P00835888MN,"Construction of Flood Control Structure, Barangay Lun Padidu, Malapatan, Sarangani",P00835888MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure, Barangay Lun Padidu, Malapatan, Sarangani",,Construction of Flood Mitigation Structure,Flood Control Structures,125.29331,6.04601,24ME0078,49000000,48995985.15,1730246400000,2024,"ESCORR BUILDERS AND TRADERS, INC.",9563,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,SARANGANI (LEGISLATIVE DISTRICT),Sarangani District Engineering Office,49000000,48995985.15,2024-10-28,04/05/2024,flood_control,construction-of-flood-control-structure-barangay-lun-padidu-malapatan-sarangani-24me0078
35210af3-a5b2-4416-9a6f-f0a94170f667,2022,Region XIII,SURIGAO DEL SUR,CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620259MN,"Construction/Rehabilitation of flood mitigation along Poblacion Bislig River, Sta. 0+000.00 - Sta. 0+127.00, Bislig City, Surigao del Sur",P00620259MN-CW1,"Construction of Flood Mitigation Structure - Construction/Rehabilitation of flood mitigation along Poblacion Bislig River, Sta. 0+000.00 - Sta. 0+127.00, Bislig City, Surigao del Sur",,Construction of Flood Mitigation Structure,Flood Control Structures,126.31472,8.22039,22NI0045,62725000,62723880.33,1680739200000,2023,CONCEPCION BASIC BUILDERS INC.,9564,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),Surigao del Sur 2nd District Engineering Office,62725000,62723880.33,2023-03-17,03/14/2022,flood_control,constructionrehabilitation-of-flood-mitigation-along-poblacion-bislig-river-sta-000000---sta-012700-bislig-city-surigao-del-sur-22ni0045
a0342a0d-0b70-4951-907c-64e13d9a768c,2023,Region X,BUKIDNON,CITY OF VALENCIA (BUKIDNON),Region X,P00721238MN,"Construction of Flood Control Structure with Esplanade along Valencia Bypass Road Extension, (Sugod Bridge Section), Package 8, Valencia City, Bukidnon",P00721238MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure with Esplanade along Valencia Bypass Road Extension, (Sugod Bridge Section), Package 8, Valencia City, Bukidnon",,Construction of Flood Mitigation Structure,Flood Control Structures,125.129019,7.94646,23K00139,188000000,183949115,1705795200000,2024,"M. MONTESCLAROS ENTERPRISES, INC.",9565,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,BUKIDNON (FOURTH LEGISLATIVE DISTRICT),Bukidnon 3rd District Engineering Office,188000000,183949115.04,2024-01-28,03/29/2023,flood_control,construction-of-flood-control-structure-with-esplanade-along-valencia-bypass-road-extension-sugod-bridge-section-package-8-valencia-city-bukidnon-23k00139
e7a6ab78-0b77-4072-ae89-0a985891bea4,2020,Region XI,DAVAO DEL SUR,,Davao City District Engineering Office,P00420006MN,"Construction of Revetment - Davao River Flood Control, Bolton Bridge Upstream, S.I.R New Matina Phase 1 Section, Right Bank, Davao City",P00420006MN-CW1,"Construction of Revetment - Construction of Revetment - Davao River Flood Control, Bolton Bridge Upstream, S.I.R New Matina Phase 1 Section, Right Bank, Davao City",,Construction of Revetment,Flood Control Structures,125.60433,7.05822,20LB0024,45080000,45080000,1660089600000,2022,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),9566,1754268322388,dpwh_view,1754303523936,dpwh_view,2020,DAVAO CITY (FIRST LEGISLATIVE DISTRICT),Davao City District Engineering Office,45080000,45080000,2022-08-28,02/27/2020,flood_control,construction-of-revetment---davao-river-flood-control-bolton-bridge-upstream-sir-new-matina-phase-1-section-right-bank-davao-city-20lb0024
afc747cc-bbef-4cd3-be63-c12c8801fa59,2022,Region XIII,SURIGAO DEL NORTE,DAPA (SURIGAO DEL NORTE),Surigao del Norte 1st District Engineering Office,P00634150MN,"Construction of Drainage Structure, Barangay 3, 4, 5 and 8, Dapa, Surigao del Norte",P00634150MN-CW1,"Construction of Drainage Structure - Construction of Drainage Structure, Barangay 3, 4, 5 and 8, Dapa, Surigao del Norte",,Construction of Drainage Structure,Flood Control Structures,126.05371,9.75883,22NF0098,4950000,4892235.61,1666828800000,2022,MEGA MYKON BUILDERS,9567,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,SURIGAO DEL NORTE (FIRST LEGISLATIVE DISTRICT),Surigao del Norte 1st District Engineering Office,4950000,4892235.61,2022-10-26,05/27/2022,flood_control,construction-of-drainage-structure-barangay-3-4-5-and-8-dapa-surigao-del-norte-22nf0098
71dcecb7-dd14-408c-9474-41b67cae8330,2023,Region XII,SARANGANI,ALABEL (CAPITAL) (SARANGANI),Region XII,P00721585MN,"Construction of River Control, Package A, Alabel, Sarangani",P00721585MN-CW1,"Construction of Flood Mitigation Structure - Construction of River Control, Package A, Alabel, Sarangani",,Construction of Flood Mitigation Structure,Flood Control Structures,125.294292,6.100992,23M00042,96500000,96499426.29,1714608000000,2024,MRRM TRADING & CONSTRUCTION / SALMEGA BUILDERS,9568,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,SARANGANI (LEGISLATIVE DISTRICT),Sarangani District Engineering Office,96500000,96499426.29,2024-04-30,07/11/2023,flood_control,construction-of-river-control-package-a-alabel-sarangani-23m00042
59074cda-4a3b-4152-858b-6bf8ddd86231,2023,Region XI,DAVAO ORIENTAL,CATEEL (DAVAO ORIENTAL),Davao Oriental 1st District Engineering Office,P00721271MN,"Construction of Flood Mitigation Structure Protecting Benigno S. Aquino Jr. National Highway (Maglahus Section), Cateel Davao Oriental",P00721271MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure Protecting Benigno S. Aquino Jr. National Highway (Maglahus Section), Cateel Davao Oriental",,Construction of Flood Mitigation Structure,Flood Control Structures,126.320831,7.753714,23LF0083,96500000,96499675.54,1728259200000,2024,"DREIRICH BUILDERS / THREE W BUILDERS, INC.",9569,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,DAVAO ORIENTAL (FIRST LEGISLATIVE DISTRICT),Davao Oriental 1st District Engineering Office,96500000,96499675.54,2024-09-30,03/28/2023,flood_control,construction-of-flood-mitigation-structure-protecting-benigno-s-aquino-jr-national-highway-maglahus-section-cateel-davao-oriental-23lf0083
c412d13c-290c-427e-9fee-ab4c5462f2c4,2023,Region XIII,AGUSAN DEL SUR,SAN LUIS (AGUSAN DEL SUR),Region XIII,P00721482MN,"Construction of Bank Protection along Agusan River (Dimasalang Section) San Luis, Agusan del Sur",P00721482MN-CW1,"Construction of Flood Mitigation Structure - Construction of Bank Protection along Agusan River (Dimasalang Section) San Luis, Agusan del Sur",,Construction of Flood Mitigation Structure,Flood Control Structures,125.7192,8.545355556,23N00099,137512500,137511331.6,1713139200000,2024,ARQ BUILDERS,9570,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,AGUSAN DEL SUR (FIRST LEGISLATIVE DISTRICT),Agusan del Sur 1st District Engineering Office,137512500,137511331.62,2024-04-06,03/27/2023,flood_control,construction-of-bank-protection-along-agusan-river-dimasalang-section-san-luis-agusan-del-sur-23n00099
59918e8f-74dc-459e-a72b-165f2532bf10,2024,Region X,BUKIDNON,SAN FERNANDO (BUKIDNON),Bukidnon 1st District Engineering Office,P00835863MN,"Construction of Spillway, barangay Little Baguio, San Fernando, Bukidnon",P00835863MN-CW1,"Construction of Flood Mitigation Structure - Construction of Spillway, barangay Little Baguio, San Fernando, Bukidnon",,Construction of Flood Mitigation Structure,Flood Control Structures,125.29559,7.91494,24KA0142,29400000,29400000,1727827200000,2024,REFUGE CONSTRUCTION SERVICES,9571,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,BUKIDNON (SECOND LEGISLATIVE DISTRICT),Bukidnon 1st District Engineering Office,29400000,29400000,2024-10-03,02/27/2024,flood_control,construction-of-spillway-barangay-little-baguio-san-fernando-bukidnon-24ka0142
68c3927c-27c1-4ce3-a6d3-b9bb05d977cc,2024,Region XII,COTABATO (NORTH COTABATO),MAGPET (COTABATO (NORTH COTABATO)),Cotabato 2nd District Engineering Office,P00820196MN,"Construction of Revetment along Mabato River Sta. 2+800 - Sta. 3+110 L/S (Junction with Overflow bridge), Barangay Bantac, Magpet, Cotabato",P00820196MN-CW1,"Construction of Revetment - Construction of Revetment along Mabato River Sta. 2+800 - Sta. 3+110 L/S (Junction with Overflow bridge), Barangay Bantac, Magpet, Cotabato",,Construction of Revetment,Flood Control Structures,125.1301144,7.112974,24MC0040,49000000,49000000,1743897600000,2025,JARGON CONSTRUCTION & SUPPLY,9572,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,COTABATO (SECOND LEGISLATIVE DISTRICT),Cotabato 2nd District Engineering Office,49000000,49000000,2025-03-20,04/17/2024,flood_control,construction-of-revetment-along-mabato-river-sta-2800---sta-3110-ls-junction-with-overflow-bridge-barangay-bantac-magpet-cotabato-24mc0040
1595c9ea-6aba-41f5-aaf8-121d5a9e90cc,2022,Region XI,DAVAO DEL SUR,DAVAO CITY (DAVAO DEL SUR),Davao City District Engineering Office,P00633921MN,"Construction of Drainage System at Purok 5, Ledesma Subd., Barangay 10-A, Davao City",P00633921MN-CW1,"Construction of Drainage Structure - Construction of Drainage System at Purok 5, Ledesma Subd., Barangay 10-A, Davao City",,Construction of Drainage Structure,Flood Control Structures,125.604656,7.084805,22LB0369,6860000,6860000,1661212800000,2022,CJEP BUILDERS AND ENGINEERING SERVICES,9573,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,DAVAO CITY (FIRST LEGISLATIVE DISTRICT),Davao City District Engineering Office,6860000,6860000,2022-08-24,04/13/2022,flood_control,construction-of-drainage-system-at-purok-5-ledesma-subd-barangay-10-a-davao-city-22lb0369
c7b33aa0-9952-46b5-a240-532ba0a5a1dd,2022,Region XI,DAVAO DEL NORTE,SANTO TOMAS (DAVAO DEL NORTE),Davao del Norte District Engineering Office,P00620067MN,"Construction of Flood Control Structure (Bank Protection) at Barangay Talomo, Sto. Tomas, Davao del Norte",P00620067MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control Structure (Bank Protection) at Barangay Talomo, Sto. Tomas, Davao del Norte",,Construction of Flood Mitigation Structure,Flood Control Structures,125.720858,7.530189,22LC0031,86850000,86850000,1704326400000,2023,"AB APONESTO CONSTRUCTION PARTS AND SUPPLY, INC.",9574,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,DAVAO DEL NORTE (SECOND LEGISLATIVE DISTRICT),Davao del Norte District Engineering Office,86850000,86850000,2023-12-19,02/24/2022,flood_control,construction-of-flood-control-structure-bank-protection-at-barangay-talomo-sto-tomas-davao-del-norte-22lc0031
9955ba31-26c8-4e39-8e8a-0904dc65c36c,2023,Region XII,SARANGANI,ALABEL (CAPITAL) (SARANGANI),Region XII,P00721586MN,"Construction of River Control, Package B, Alabel, Sarangani",P00721586MN-CW1,"Construction of Flood Mitigation Structure - Construction of River Control, Package B, Alabel, Sarangani",,Construction of Flood Mitigation Structure,Flood Control Structures,125.295768,6.10275,23M00043,115800000,115798238.9,1719878400000,2024,"GEMMA CONSTRUCTION SUPPLY, INC.(FORMERLY:GEMMA CON",9575,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,SARANGANI (LEGISLATIVE DISTRICT),Sarangani District Engineering Office,115800000,115798238.85,2024-07-03,08/18/2023,flood_control,construction-of-river-control-package-b-alabel-sarangani-23m00043
6bd268c5-b1c0-4ae2-92f7-e77b372adfc3,2024,Region X,BUKIDNON,CITY OF MALAYBALAY (CAPITAL) (BUKIDNON),Bukidnon 1st District Engineering Office,P00820042MN,"Construction of Flood Mitigation Structure in Barangay Laguitas, Malaybalay City, Bukidnon",P00820042MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure in Barangay Laguitas, Malaybalay City, Bukidnon",,Construction of Flood Mitigation Structure,Flood Control Structures,125.131480555555,8.09275555555555,24KA0031,141750000,141855000,1742774400000,2025,"JT GAMOLO CONSTRUCTION, INCORPORATION (FORMERLY:J.T. GAMOLO CONSTRUCTION)",9576,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,BUKIDNON (SECOND LEGISLATIVE DISTRICT),Bukidnon 1st District Engineering Office,141750000,141855000,2025-03-25,01/31/2024,flood_control,construction-of-flood-mitigation-structure-in-barangay-laguitas-malaybalay-city-bukidnon-24ka0031
3d2deb31-31ca-43fe-b50c-3161ffb163e7,2024,Region XIII,SURIGAO DEL NORTE,SANTA MONICA (SAPAO) (SURIGAO DEL NORTE),Surigao del Norte 1st District Engineering Office,P00820932MN,"Construction of Flood Mitigation Structure along Roxas to Sta. Monica Road, Libertad Bridge 2, Sta. Monica, Surigao del Norte",P00820932MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Roxas to Sta. Monica Road, Libertad Bridge 2, Sta. Monica, Surigao del Norte",,Construction of Flood Mitigation Structure,Flood Control Structures,126.054218,9.989483,24NF0017,72375000,72274740.23,1731801600000,2025,BOOMETRIX DEVELOPMENT CORP.,9577,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,SURIGAO DEL NORTE (FIRST LEGISLATIVE DISTRICT),Surigao del Norte 1st District Engineering Office,72375000,72274740.23,2025-05-15,02/16/2024,flood_control,construction-of-flood-mitigation-structure-along-roxas-to-sta-monica-road-libertad-bridge-2-sta-monica-surigao-del-norte-24nf0017
b4fcf56f-b70a-4e6a-b8d0-42c0ecc922ef,2024,Region XI,DAVAO ORIENTAL,CITY OF MATI (CAPITAL) (DAVAO ORIENTAL),Davao Oriental 2nd District Engineering Office,P00820182MN,"Construction of Flood Mitigation Structure, Barangay Mayo, Mati City, Davao Oriental",P00820182MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure, Barangay Mayo, Mati City, Davao Oriental",,Construction of Flood Mitigation Structure,Flood Control Structures,126.3358222,7.00643056,24LG0039,49000000,45949999.96,1734134400000,2024,ECOMIXED CONSTRUCTION AND DEVELOPMENT CORPORATION,9578,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,DAVAO ORIENTAL (SECOND LEGISLATIVE DISTRICT),Davao Oriental 2nd District Engineering Office,49000000,45949999.96,2024-08-31,03/08/2024,flood_control,construction-of-flood-mitigation-structure-barangay-mayo-mati-city-davao-oriental-24lg0039
aa1a509f-fe90-4706-8430-bc1454791b44,2022,Region X,MISAMIS ORIENTAL,GINGOOG CITY (MISAMIS ORIENTAL),Region X,P00620042MN,"Construction of Sea Wall, Brgy. Daan Lungsod, K0+000.00 - K0+183.00, Gingoog City, Misamis Oriental",P00620042MN-CW1,"Construction of Flood Mitigation Structure - Construction of Sea Wall, Brgy. Daan Lungsod, K0+000.00 - K0+183.00, Gingoog City, Misamis Oriental",,Construction of Flood Mitigation Structure,Flood Control Structures,125.131741,8.84013,22K00150,77200000,74883766.56,1679616000000,2023,ROAD EDGE TRADING & DEVELOPMENT SERVICES / CHIU BUILDERS,9579,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,MISAMIS ORIENTAL (FIRST LEGISLATIVE DISTRICT),Misamis Oriental 1st District Engineering Office,77200000,74883766.56,2023-05-24,06/29/2022,flood_control,construction-of-sea-wall-brgy-daan-lungsod-k000000---k018300-gingoog-city-misamis-oriental-22k00150
650a2149-b3c4-49cd-b431-fe61808f5d2c,2021,Region XI,DAVAO DEL SUR,,Davao City District Engineering Office,P00522103MN,"Rehabilitation / Major Repair of Flood Control Structure along Davao River, Sandawa Section, Right Bank, Davao City (Sta. 2+246 - Sta. 2+635)",P00522103MN-CW1,"Rehabilitation / Major Repair of Flood Control Structure - Rehabilitation / Major Repair of Flood Control Structure along Davao River, Sandawa Section, Right Bank, Davao City (Sta. 2+246 - Sta. 2+635)",,Rehabilitation / Major Repair of Flood Control Structure,Flood Control Structures,125.605274,7.06334,21LB0017,67550000,67550000,1670803200000,2022,"THREE W BUILDERS, INC.",9580,1754268322388,dpwh_view,1754303523936,dpwh_view,2021,DAVAO CITY (FIRST LEGISLATIVE DISTRICT),Davao City District Engineering Office,67550000,67550000,2022-12-13,09/06/2021,flood_control,rehabilitation-major-repair-of-flood-control-structure-along-davao-river-sandawa-section-right-bank-davao-city-sta-2246---sta-2635-21lb0017
7023331f-3eb6-46ed-a7f9-2792b6904ed4,2021,Region VIII,NORTHERN SAMAR,,Northern Samar 2nd District Engineering Office,P00521724VS,"Construction of Gamay Flood Control Structure and Drainage System, Gamay River Basin, Gamay, Northern Samar",P00521724VS-CW1,"Construction of Flood Mitigation Structure - Construction of Gamay Flood Control Structure and Drainage System, Gamay River Basin, Gamay, Northern Samar",,Construction of Flood Mitigation Structure,Flood Control Structures,125.296618,12.384727,21II0022,48999610.89,47299306,1648252800000,2022,CDU CONSTRUCTION,9581,1754268322388,dpwh_view,1754303523936,dpwh_view,2021,NORTHERN SAMAR (SECOND LEGISLATIVE DISTRICT),Northern Samar 2nd District Engineering Office,48999610.89,47299306,2022-08-05,03/15/2021,flood_control,construction-of-gamay-flood-control-structure-and-drainage-system-gamay-river-basin-gamay-northern-samar-21ii0022
4202aa64-1347-4402-b902-c1d6638dde6b,2024,Region XIII,SURIGAO DEL NORTE,SANTA MONICA (SAPAO) (SURIGAO DEL NORTE),Surigao del Norte 1st District Engineering Office,P00820931MN,"Construction of Flood Mitigation Structure along Roxas to Sta. Monica Road, Libertad Bridge 1, Sta. Monica, Surigao del Norte",P00820931MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Mitigation Structure along Roxas to Sta. Monica Road, Libertad Bridge 1, Sta. Monica, Surigao del Norte",,Construction of Flood Mitigation Structure,Flood Control Structures,126.05582,9.98536,24NF0016,72375000,72274865.65,1732492800000,2025,BOOMETRIX DEVELOPMENT CORP.,9582,1754268322388,dpwh_view,1754303523936,dpwh_view,2024,SURIGAO DEL NORTE (FIRST LEGISLATIVE DISTRICT),Surigao del Norte 1st District Engineering Office,72375000,72274865.65,2025-05-21,02/16/2024,flood_control,construction-of-flood-mitigation-structure-along-roxas-to-sta-monica-road-libertad-bridge-1-sta-monica-surigao-del-norte-24nf0016
2706ead1-104a-4c7a-962c-8c7444ae362f,2022,Region XIII,SURIGAO DEL SUR,CITY OF BISLIG (SURIGAO DEL SUR),Surigao del Sur 2nd District Engineering Office,P00620302MN,"Construction of flood control structure at Cumawas-Poblacion, Sta. 0+000.00 - Sta. 2+000.00, Bislig City, Surigao del Sur",P00620302MN-CW1,"Construction of Flood Mitigation Structure - Construction of flood control structure at Cumawas-Poblacion, Sta. 0+000.00 - Sta. 2+000.00, Bislig City, Surigao del Sur",,Construction of Flood Mitigation Structure,Flood Control Structures,126.33681,8.18226,22NI0036,49000000,48999755.09,1685923200000,2023,O. G. SANTOS CONSTRUCTION,9583,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,SURIGAO DEL SUR (SECOND LEGISLATIVE DISTRICT),Surigao del Sur 2nd District Engineering Office,49000000,48999755.09,2023-06-06,02/14/2022,flood_control,construction-of-flood-control-structure-at-cumawas-poblacion-sta-000000---sta-200000-bislig-city-surigao-del-sur-22ni0036
3307d9cd-bfd2-43ee-860f-f4843e820f0d,2022,Region XIII,SURIGAO DEL NORTE,CLAVER (SURIGAO DEL NORTE),Surigao del Norte 2nd District Engineering Office,P00630538MN,"Construction of Flood Control along Bokbokon River, Barangay Ladgaron, Claver, Surigao del Norte",P00630538MN-CW1,"Construction of Flood Mitigation Structure - Construction of Flood Control along Bokbokon River, Barangay Ladgaron, Claver, Surigao del Norte",,Construction of Flood Mitigation Structure,Flood Control Structures,125.721045,9.566372,22NG0032,57900000,57900000,1667779200000,2022,"CHARLZ CONSTRUCTION, INC. / GC BUILDERS",9584,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,SURIGAO DEL NORTE (SECOND LEGISLATIVE DISTRICT),Surigao del Norte 2nd District Engineering Office,57900000,57900000,2022-11-08,03/11/2022,flood_control,construction-of-flood-control-along-bokbokon-river-barangay-ladgaron-claver-surigao-del-norte-22ng0032
7cf65c83-0e63-48d0-8f3a-311d3d8a7f72,2023,Region XII,SOUTH COTABATO,POLOMOLOK (SOUTH COTABATO),South Cotabato 1st District Engineering Office,P00721312MN,"Construction of Concrete Revetment, Barangay Klinan 6, Polomolok, South Cotabato",P00721312MN-CW1,"Construction of Flood Mitigation Structure - Construction of Concrete Revetment, Barangay Klinan 6, Polomolok, South Cotabato",,Construction of Flood Mitigation Structure,Flood Control Structures,125.132855,6.199918,23MB0009,53075000,53060946.53,1691193600000,2023,J.G. ORANZA CONSTRUCTION,9585,1754268322388,dpwh_view,1754303523936,dpwh_view,2023,SOUTH COTABATO (FIRST LEGISLATIVE DISTRICT),South Cotabato 1st District Engineering Office,53075000,53060946.53,2023-07-09,02/21/2023,flood_control,construction-of-concrete-revetment-barangay-klinan-6-polomolok-south-cotabato-23mb0009
905de35f-b514-4236-aad5-4ea058d6056e,2020,Region XI,DAVAO DEL SUR,,Davao City District Engineering Office,P00444643MN,"Construction of Revetment along Davao River, Bolton Bridge Upstream, S.I.R. New Matina, Ph 1, Sandawa Main Drain Section, Right Bank, Davao City",P00444643MN-CW1,"Construction of Revetment - Construction of Revetment along Davao River, Bolton Bridge Upstream, S.I.R. New Matina, Ph 1, Sandawa Main Drain Section, Right Bank, Davao City",,Construction of Revetment,Flood Control Structures,125.605559,7.060865,20LB0244,19600000,19600000,1665878400000,2022,LEGACY CONSTRUCTION CORPORATION (FORMERLY: LEGACY CONSTRUCTION),9586,1754268322388,dpwh_view,1754303523936,dpwh_view,2020,DAVAO CITY (FIRST LEGISLATIVE DISTRICT),Davao City District Engineering Office,19600000,19600000,2022-10-17,12/10/2020,flood_control,construction-of-revetment-along-davao-river-bolton-bridge-upstream-sir-new-matina-ph-1-sandawa-main-drain-section-right-bank-davao-city-20lb0244
7078196b-2ce4-4f90-a8c9-de6c102a40e4,2022,Region VIII,NORTHERN SAMAR,GAMAY (NORTHERN SAMAR),Northern Samar 2nd District Engineering Office,P00620339VS,"Construction of Gamay Flood Control Structure and Drainage System, Gamay River Basin, Gamay, Northern Samar",P00620339VS-CW1,"Construction of Flood Mitigation Structure - Construction of Gamay Flood Control Structure and Drainage System, Gamay River Basin, Gamay, Northern Samar",,Construction of Flood Mitigation Structure,Flood Control Structures,125.296937,12.383921,22II0019,48999580.9,48900935.42,1667520000000,2023,MIK AND MEL CONSTRUCTION AND SUPPLY / CDU CONSTRUCTION,9587,1754268322388,dpwh_view,1754303523936,dpwh_view,2022,NORTHERN SAMAR (SECOND LEGISLATIVE DISTRICT),Northern Samar 2nd District Engineering Office,48999580.9,48900935.42,2023-02-05,02/09/2022,flood_control,construction-of-gamay-flood-control-structure-and-drainage-system-gamay-river-basin-gamay-northern-samar-22ii0019
